"incontrovertible","incontroverso"
"incorruptible","incorruptível"
"incredible","incrível"
"incredibly","incrivelmente"
"indebted","endividados"
"indefatigable","infatigável"
"indelible","indelével"
"indelibly","indelevelmente"
"independence","independência"
"independence","independência"
"independent","independente"
"indescribable","indescritível"
"indescribably","indescritivelmente"
"indestructible","indestrutível"
"indispensable","indispensável"
"indispensability","indispensabilidade"
"indisputable","indiscutível"
"individuality","individualidade"
"indomitable","indomável"
"indomitably","indomavelmente"
"indubitable","indubitável"
"indubitably","indubitavelmente"
"indulgence","indulgência"
"indulgent","indulgente"
"industrious","industriosa"
"inestimable","inestimável"
"inestimably","inestimavelmente"
"inexpensive","barato"
"infallible","infalível"
"infallibly","infalivelmente"
"infallibility","infalibilidade"
"influential","influente"
"informative","informativo"
"ingenious","engenhoso"
"ingeniously","engenhosamente"
"ingenuity","engenhosidade"
"ingenuous","ingênua"
"ingenuously","ingenuamente"
"ingratiate","congraçar"
"ingratiating","insinuante"
"ingratiatingly","insinuante"
"innocence","inocência"
"innocence","inocência"
"innocent","inocente"
"innocently","inocentemente"
"innocuous","inócuo"
"innocuous","inócuo"
"innovation","inovação"
"innovation","inovação"
"innovative","inovador"
"inoffensive","inofensivo"
"inquisitive","inquisitivo"
"insight","introspecção"
"insight","introspecção"
"insightful","perspicaz"
"insightfully","insightfully"
"insist","insistir"
"insistence","insistência"
"insistence","insistência"
"insistent","insistente"
"insistently","insistentemente"
"inspiration","inspiração"
"inspirational","inspirado"
"inspire","inspirar"
"inspiring","inspiradora"
"inspiring","inspiradora"
"instructive","instrutivo"
"instrumental","instrumental"
"intact","intacto"
"integral","integrante"
"integrity","integridade"
"intelligent","inteligente"
"intelligence","inteligência"
"intelligible","inteligível"
"intercede","interceder"
"interest","juros"
"interest","juros"
"interest","juros"
"interested","interessados"
"interesting","interessante"
"interests","interesses"
"interests","interesses"
"intimacy","intimidade"
"intimacy","intimidade"
"intimate","íntima"
"intricate","intricado"
"intrigue","intriga"
"intrigue","intriga"
"intriguing","intrigante"
"intriguing","intrigante"
"intriguingly","intrigantemente"
"intuitive","intuitiva"
"invaluable","inestimável"
"invaluablely","invaluablely"
"inventive","inventiva"
"invigorate","revigorar"
"invigorating","revigorante"
"invincibility","invencibilidade"
"invincible","invencível"
"inviolable","inviolável"
"inviolate","inviolável"
"invulnerable","invulnerável"
"irrefutable","irrefutável"
"irrefutably","irrefutavelmente"
"irreproachable","irrepreensível"
"irresistible","irresistível"
"irresistibly","irresistivelmente"
"jauntily","jauntily"
"jaunty","jaunty"
"jest","jest"
"joke","piada"
"joke","piada"
"jollify","jollify"
"jolly","alegre"
"jovial","Jovial"
"joy","alegria"
"joyful","alegre"
"joyfully","alegria"
"joyless","sem alegria"
"joyous","alegre"
"joyously","alegremente"
"jubilant","jubiloso"
"jubilantly","jubilantly"
"jubilate","jubilate"
"jubilation","júbilo"
"jubilation","júbilo"
"judicious","judiciosa"
"just","apenas"
"just","apenas"
"just","apenas"
"justice","justiça"
"justice","justiça"
"justifiable","justificável"
"justifiably","justificadamente"
"justification","justificação"
"justify","justificar"
"justly","com justiça"
"keen","aguçada"
"keenly","sutilmente"
"keenness","keenness"
"keenness","keenness"
"kemp","kemp"
"kid","criança"
"kind","tipo"
"kindly","gentilmente"
"kindliness","kindliness"
"kindness","bondade"
"kingmaker","kingmaker"
"kiss","beijo"
"kiss","beijo"
"knowledgeable","conhecedor"
"large","grande"
"large","grande"
"lark","cotovia"
"laud","louvam"
"laudable","louvável"
"laudably","louvavelmente"
"lavish","pródigo"
"lavish","pródigo"
"lavishly","ricamente"
"law-abiding","cumpridores da lei"
"lawful","legal"
"lawfully","legalmente"
"leading","líder"
"lean","magra"
"lean","magra"
"learning","aprendizagem"
"learned","aprendidas"
"legendary","lendário"
"legitimacy","legitimidade"
"legitimate","legítimo"
"legitimately","legitimamente"
"lenient","leniente"
"leniently","leniently"
"less-expensive","menos caro"
"leverage","alavancagem"
"leverage","alavancagem"
"levity","leviandade"
"liberal","liberal"
"liberation","libertação"
"liberation","libertação"
"liberalism","liberalismo"
"liberally","liberalmente"
"liberate","libertar"
"liberty","liberdade"
"lifeblood","seiva"
"lifelong","ao longo da vida"
"light","luz"
"light","luz"
"light-hearted","light-hearted"
"lighten","clarear"
"likable","simpático"
"like","como"
"liking","gosto"
"lionhearted","lionhearted"
"literate","alfabetizados"
"live","viver"
"lively","animado"
"lofty","elevado"
"logical","lógico"
"lovable","adorável"
"lovably","lovably"
"love","amo"
"love","amo"
"loveliness","beleza"
"lover","amante"
"lovely","lovely"
"lovely","lovely"
"low-cost","baixo custo"
"low-risk","baixo risco"
"lower-priced","com preços mais baixos"
"loyal","Fiel"
"loyalty","lealdade"
"loyalty","lealdade"
"lucid","lúcida"
"lucidly","lucidamente"
"luck","sorte"
"luckier","mais sorte"
"luckier","mais sorte"
"luckiest","luckiest"
"luckily","felizmente"
"luckiness","luckiness"
"lucky","sorte"
"lucky","sorte"
"lucrative","lucrativo"
"lucrative","lucrativo"
"luminous","luminosa"
"lush","luxuriante"
"luster","brilho"
"lustrous","brilhante"
"luxuriant","luxuriante"
"luxuriate","deleitar"
"luxurious","luxuoso"
"luxuriously","luxuosamente"
"luxury","luxo"
"luxury","luxo"
"lyrical","lírica"
"magic","magia"
"magical","mágico"
"magnanimous","magnânimo"
"magnanimously","magnanimamente"
"magnetic","magnético"
"magnificence","magnificência"
"magnificent","magnífico"
"magnificent","magnífico"
"magnificently","magnificamente"
"magnify","ampliar"
"majestic","majestoso"
"majesty","majestade"
"manageable","gerenciável"
"manifest","manifesto"
"manly","viril"
"mannerly","mannerly"
"marvel","maravilha"
"marvel","maravilha"
"marvellous","maravilhosa"
"marvelous","maravilhosa"
"marvelous","maravilhosa"
"marvelously","maravilhosamente"
"marvelousness","deslumbramento"
"marvels","maravilhas"
"master","mestre"
"master","mestre"
"masterful","magistral"
"masterfully","magistralmente"
"masterpiece","obra-prima"
"masterpieces","obras-primas"
"masters","mestres"
"masters","mestres"
"mastery","maestria"
"matchless","incomparável"
"mature","madura"
"maturely","maduramente"
"maturity","maturidade"
"maximize","maximizar"
"meaningful","significativa"
"meek","manso"
"mellow","mellow"
"memorable","memorável"
"memorialize","decorar"
"mend","mend"
"mentor","mentora"
"merciful","misericordioso"
"mercifully","misericordiosamente"
"mercy","misericórdia"
"mercy","misericórdia"
"merit","mérito"
"merit","mérito"
"meritorious","meritório"
"merrily","alegremente"
"merriment","alegria"
"merriness","merriness"
"merry","merry"
"mesmerize","hipnotizar"
"mesmerizing","hipnotizante"
"mesmerizing","hipnotizante"
"mesmerizingly","mesmerizingly"
"meticulous","meticuloso"
"meticulously","meticulosamente"
"might","pode"
"mightily","poderosamente"
"mighty","poderoso"
"mild","leve"
"mindful","consciente"
"minister","ministro"
"miracle","milagre"
"miracles","milagres"
"miraculous","milagrosa"
"miraculously","milagrosamente"
"miraculousness","miraculosidade"
"mirth","alegria"
"moderate","moderada"
"moderation","moderação"
"moderation","moderação"
"modern","moderno"
"modest","modesto"
"modesty","modéstia"
"mollify","aplacar"
"momentous","momentoso"
"monumental","monumental"
"monumentally","monumentalmente"
"moral","moral"
"moral","moral"
"morality","moralidade"
"moralize","moralizar"
"motivate","motivar"
"motivated","motivado"
"motivation","motivação"
"motivation","motivação"
"moving","em movimento"
"myriad","miríade"
"natural","naturais"
"naturally","naturalmente"
"navigable","navegável"
"neat","puro"
"neatly","ordenadamente"
"necessarily","necessariamente"
"necessary","necessário"
"neutralize","neutralizar"
"nice","bom"
"nicely","bem"
"nifty","bacana"
"nimble","ágil"
"noble","nobre"
"nobly","nobremente"
"non-violence","não-violência"
"non-violent","não-violenta"
"normal","normais"
"notable","notável"
"notable","notável"
"notably","notadamente"
"noteworthy","digno de nota"
"noteworthy","digno de nota"
"noticeable","perceptível"
"novel","novela"
"nourish","nutrir"
"nourishing","nutritivo"
"nourishment","nutrição"
"nurture","nutrir"
"nurturing","carinho"
"nurturing","carinho"
"oasis","oasis"
"obedience","obediência"
"obedient","obediente"
"obediently","obedientemente"
"obey","obedecer"
"objective","objetivo"
"objectively","objetivamente"
"obliged","obrigado"
"obviate","obviar"
"offbeat","excêntrico"
"offset","compensada"
"okay","ok"
"okay","ok"
"onward","em diante"
"onward","em diante"
"open","aberto"
"openly","abertamente"
"openness","abertura"
"openness","abertura"
"opportune","oportuna"
"opportunity","oportunidade"
"optimal","optimal"
"optimism","otimismo"
"optimistic","otimista"
"opulent","opulento"
"orderly","ordenada"
"original","originais"
"originality","originalidade"
"outdo","superar"
"outgoing","saída"
"outshine","ofuscar"
"outsmart","ser mais esperto"
"outstanding","excelente"
"outstandingly","excepcionalmente"
"outstrip","outstrip"
"outwit","despistar"
"ovation","ovação"
"ovation","ovação"
"overachiever","overachiever"
"overjoyed","muito feliz"
"overture","overture"
"overture","overture"
"pacifist","pacifista"
"pacifists","pacifistas"
"pacifists","pacifistas"
"painless","indolor"
"painlessly","sem dor"
"painstaking","meticuloso"
"painstakingly","meticulosamente"
"palatable","palatável"
"palatial","palaciana"
"palliate","paliar"
"pamper","mimar"
"paradise","paraíso"
"paramount","primordial"
"pardon","perdão"
"passion","paixão"
"passionate","apaixonado"
"passionately","apaixonadamente"
"patience","paciência"
"patient","paciente"
"patient","paciente"
"patient","paciente"
"patiently","pacientemente"
"patriot","patriota"
"patriotic","patriótico"
"peace","paz"
"peace","paz"
"peaceable","pacífico"
"peaceful","pacífica"
"peaceful","pacífica"
"peacefully","pacificamente"
"peacekeepers","forças de paz"
"peacekeepers","forças de paz"
"peerless","inigualável"
"penetrating","penetrando"
"penitent","penitente"
"perceptive","perceptivo"
"perfect","perfeito"
"perfect","perfeito"
"perfect","perfeito"
"perfection","perfeição"
"perfectly","perfeitamente"
"permissible","permissível"
"perseverance","perseverança"
"persevere","perseverar"
"persistent","persistente"
"persistent","persistente"
"personages","personagens"
"personages","personagens"
"personality","personalidade"
"personality","personalidade"
"perspicuous","perspícua"
"perspicuously","perspicuously"
"persuade","persuadir"
"persuasive","persuasivo"
"persuasive","persuasivo"
"persuasively","persuasivamente"
"pertinent","pertinente"
"phenomenal","fenomenal"
"phenomenally","fenomenalmente"
"picturesque","pitoresca"
"piety","piedade"
"pillar","pilar"
"pillar","pilar"
"pinnacle","pináculo"
"pious","piedoso"
"pithy","conciso"
"pithy","conciso"
"placate","aplacar"
"placid","plácido"
"plain","plain"
"plainly","claramente"
"plausibility","plausibilidade"
"plausible","plausível"
"playful","brincalhão"
"playfully","brincadeira"
"pleasant","agradável"
"pleasantly","agradavelmente"
"please","por favor"
"pleased","satisfeito"
"pleasing","agradável"
"pleasingly","agradavelmente"
"pleasurable","prazerosa"
"pleasurably","pleasurably"
"pleasure","prazer"
"pleasure","prazer"
"pledge","penhor"
"pledge","penhor"
"pledges","promessas"
"pledges","promessas"
"plentiful","abundante"
"plenty","abundância"
"plush","pelúcia"
"poetic","poética"
"poeticize","poetiza"
"poignant","pungente"
"poise","poise"
"poised","pronta"
"polished","polido"
"polite","educados"
"politeness","polidez"
"popular","populares"
"popular","populares"
"popularity","popularidade"
"popularity","popularidade"
"portable","portátil"
"posh","elegante"
"positive","positivo"
"positiveness","positividade"
"positively","positivamente"
"posterity","posteridade"
"potent","potente"
"potential","potencial"
"potential","potencial"
"powerful","poderoso"
"powerfully","poderosamente"
"practicable","praticável"
"practical","prática"
"pragmatic","pragmática"
"praise","louvor"
"praise","louvor"
"praiseworthy","louvável"
"praising","elogiando"
"praising","elogiando"
"pre-eminent","preeminente"
"preach","Pregar"
"preaching","pregação"
"preaching","pregação"
"precaution","precaução"
"precautions","precauções"
"precedent","precedente"
"precious","precioso"
"precious","precioso"
"precise","preciso"
"precisely","precisamente"
"precision","precisão"
"preeminent","preeminente"
"preemptive","de preferência"
"prefer","preferem"
"preferable","preferível"
"preferable","preferível"
"preferably","de preferência"
"preference","preferência"
"preferences","preferências"
"preferences","preferências"
"premier","premier"
"premium","prémio"
"prepared","preparado"
"preponderance","preponderância"
"preponderance","preponderância"
"press","imprensa"
"prestige","prestígio"
"prestigious","prestigiado"
"prettily","prettily"
"pretty","pretty"
"priceless","inestimável"
"pride","orgulho"
"principle","princípio"
"principle","princípio"
"principled","princípios"
"privilege","privilégio"
"privileged","privilegiado"
"prize","prêmio"
"pro","pro"
"pro-American","pró-americano"
"pro-American","pró-americano"
"pro-Beijing","pró-Pequim"
"pro-Beijing","pró-Pequim"
"pro-Cuba","pró-Cuba"
"pro-Cuba","pró-Cuba"
"pro-peace","pró-paz"
"pro-peace","pró-paz"
"proactive","proativa"
"proactive","proativa"
"prodigious","prodigiosa"
"prodigiously","prodigiosamente"
"prodigy","prodígio"
"productive","produtivo"
"profess","professam"
"proficient","proficiente"
"proficiently","proficientemente"
"profit","lucro"
"profit","lucro"
"profitable","rentável"
"profound","profunda"
"profoundly","profundamente"
"profuse","profusa"
"profusely","profusamente"
"profusion","profusão"
"progress","progresso"
"progress","progresso"
"progressive","progressiva"
"prolific","prolífico"
"prominent","proeminente"
"prominence","proeminência"
"promise","promessa"
"promise","promessa"
"promising","promissora"
"promoter","promotor"
"promoter","promotor"
"prompt","prompt de"
"promptly","prontamente"
"proper","adequada"
"properly","corretamente"
"propitious","propícia"
"propitiously","propícia"
"prospect","perspectiva"
"prospect","perspectiva"
"prospects","perspectivas"
"prospects","perspectivas"
"prosper","prosperar"
"prosperity","prosperidade"
"prosperity","prosperidade"
"prosperous","próspero"
"protect","proteger"
"protection","proteção"
"protective","proteção"
"protector","protetor"
"protector","protetor"
"proud","orgulhoso"
"providence","providência"
"prowess","proezas"
"prudence","prudência"
"prudence","prudência"
"prudent","prudente"
"prudently","prudentemente"
"punctual","pontual"
"pundits","especialistas"
"pundits","especialistas"
"pure","puro"
"purification","purificação"
"purify","purificar"
"purity","pureza"
"purposeful","proposital"
"quaint","pitoresca"
"qualified","qualificado"
"qualify","qualificar"
"qualify","qualificar"
"quasi-ally","quasi-aliado"
"quasi-ally","quasi-aliado"
"quench","têmpera"
"quicken","vivificar"
"radiance","radiância"
"radiant","radiante"
"rally","rali"
"rapprochement","aproximação"
"rapprochement","aproximação"
"rapport","relacionamento"
"rapt","extasiada"
"rapture","arrebatamento"
"rapture","arrebatamento"
"raptureous","raptureous"
"raptureously","raptureously"
"rapturous","rapturous"
"rapturously","rapturously"
"rational","racional"
"rationality","racionalidade"
"rationality","racionalidade"
"rave","delírio"
"re-conquest","reconquista"
"re-conquest","reconquista"
"readily","prontamente"
"ready","pronto"
"reaffirm","Reafirmamos"
"reaffirmation","reafirmação"
"reaffirmation","reafirmação"
"real","reais"
"realist","realista"
"realistic","realista"
"realistically","realisticamente"
"reason","razão"
"reasonable","razoável"
"reasonably","razoavelmente"
"reasoned","fundamentado"
"reassurance","garantia"
"reassurance","garantia"
"reassure","tranquilizá"
"receptive","receptivo"
"reclaim","recuperar"
"recognition","reconhecimento"
"recognition","reconhecimento"
"recommend","recomendamos"
"recommendation","recomendação"
"recommendations","recomendações"
"recommendations","recomendações"
"recommended","recomenda"
"recompense","recompensa"
"recompense","recompensa"
"reconcile","conciliar"
"reconciliation","reconciliação"
"reconciliation","reconciliação"
"record-setting","recordista"
"recover","recuperar"
"rectification","retificação"
"rectification","retificação"
"rectify","retificar"
"rectifying","retificação"
"rectifying","retificação"
"redeem","redimir"
"redeeming","redentor"
"redemption","redenção"
"reestablish","restabelecer"
"refine","refinar"
"refined","refinado"
"refinement","refinamento"
"reform","reforma"
"reform","reforma"
"refresh","atualização"
"refreshing","refrescante"
"refuge","refúgio"
"regal","régio"
"regally","regiamente"
"regard","relação"
"rehabilitate","reabilitar"
"rehabilitation","reabilitação"
"reinforce","reforçar"
"reinforcement","reforço"
"rejoice","regozijar"
"rejoicing","regozijo"
"rejoicingly","regozijo"
"relax","relaxar"
"relaxed","relaxado"
"relent","ceder"
"relevant","relevante"
"relevance","relevância"
"reliable","confiável"
"reliability","confiabilidade"
"reliably","confiavelmente"
"relief","alívio"
"relief","alívio"
"relieve","aliviar"
"relish","relish"
"remarkable","notável"
"remarkable","notável"
"remarkably","notavelmente"
"remedy","remédio"
"reminiscent","reminiscência"
"reminiscent","reminiscência"
"remunerate","remunerar"
"renaissance","renascimento"
"renewal","renovação"
"renovate","renovar"
"renovation","renovação"
"renown","renome"
"renowned","renomado"
"repair","reparação"
"repair","reparação"
"reparation","reparação"
"repay","reembolsar"
"repent","arrepender-se"
"repentance","arrependimento"
"reputable","respeitável"
"rescue","resgate"
"rescue","resgate"
"resilient","resiliente"
"resolute","resoluta"
"resolve","resolver"
"resolve","resolver"
"resolve","resolver"
"resolved","resolvidas"
"resound","ressoar"
"resounding","retumbante"
"resourceful","engenhoso"
"resourcefulness","desenvoltura"
"respect","respeito"
"respect","respeito"
"respect","respeito"
"respectable","respeitável"
"respectful","respeitoso"
"respectfully","respeitosamente"
"respite","trégua"
"resplendent","resplandecente"
"responsibility","responsabilidade"
"responsible","responsável"
"responsibly","responsavelmente"
"responsive","responsivo"
"restful","repousante"
"restoration","restauração"
"restore","restaurar"
"restraint","restrição"
"restraint","restrição"
"resurgent","ressurgente"
"reunite","reunir"
"revel","revel"
"revel","revel"
"revel","revel"
"revelation","revelação"
"revelation","revelação"
"revere","Revere"
"reverence","reverência"
"reverent","reverente"
"reverently","reverentemente"
"revival","reavivamento"
"revive","reavivar"
"revitalize","revitalizar"
"revolution","revolução"
"revolution","revolução"
"reward","recompensa"
"rewarding","gratificante"
"rewardingly","rewardingly"
"rich","rico"
"riches","riquezas"
"richly","ricamente"
"richness","riqueza"
"right","direito"
"right","direito"
"right","direito"
"righten","righten"
"righteous","justos"
"righteously","retamente"
"righteousness","justiça"
"rightful","legítimo"
"rightfully","legitimamente"
"rightly","acertadamente"
"rightness","acerto"
"rightness","acerto"
"rights","direitos"
"rights","direitos"
"ripe","maduro"
"risk-free","livre de risco"
"robust","robusto"
"romantic","romântico"
"romantically","romanticamente"
"romanticize","romantizar"
"rosy","rosado"
"rousing","empolgante"
"sacred","sagrada"
"safe","seguro"
"safeguard","salvaguardar"
"sagacity","sagacidade"
"sage","sage"
"sagely","sabiamente"
"saint","santo"
"saintliness","santidade"
"saintly","santo"
"salable","vendável"
"salivate","salivar"
"salutary","salutar"
"salute","saudação"
"salvation","salvação"
"sanctify","santificar"
"sanction","sanção"
"sanctity","santidade"
"sanctuary","santuário"
"sanctuary","santuário"
"sanguine","otimista"
"sane","sane"
"sanity","sanidade"
"sanity","sanidade"
"satisfaction","satisfação"
"satisfaction","satisfação"
"satisfactorily","satisfatoriamente"
"satisfactory","satisfatória"
"satisfy","satisfazem"
"satisfying","satisfatória"
"savor","sabor"
"savvy","savvy"
"scenic","cênica"
"scruples","escrúpulos"
"scrupulous","escrupuloso"
"scrupulously","escrupulosamente"
"seamless","sem costura"
"seasoned","experiente"
"secure","garantir"
"securely","segurança"
"security","segurança"
"security","segurança"
"seductive","sedutor"
"selective","seletiva"
"self-determination","autodeterminação"
"self-determination","autodeterminação"
"self-respect","auto-estima"
"self-satisfaction","auto-satisfação"
"self-satisfaction","auto-satisfação"
"self-sufficiency","auto-suficiência"
"self-sufficiency","auto-suficiência"
"self-sufficient","auto-suficiente"
"semblance","aparência"
"sensation","sensação"
"sensation","sensação"
"sensational","sensacional"
"sensationally","sensacionalmente"
"sensations","sensações"
"sensations","sensações"
"sense","sentido"
"sense","sentido"
"sense","sentido"
"sensible","sensible"
"sensibly","sensatamente"
"sensitive","sensível"
"sensitive","sensível"
"sensitively","sensibilidade"
"sensitivity","sensibilidade"
"sensitivity","sensibilidade"
"sentiment","sentimento"
"sentiment","sentimento"
"sentimentality","sentimentalismo"
"sentimentally","sentimentalmente"
"sentiments","sentimentos"
"serene","sereno"
"serenity","serenidade"
"settle","resolver"
"sexy","sexy"
"shelter","abrigo"
"shelter","abrigo"
"shield","proteger"
"shimmer","brilho"
"shimmering","cintilante"
"shimmeringly","shimmeringly"
"shine","brilho"
"shiny","brilhante"
"shiny","brilhante"
"shrewd","astuto"
"shrewdly","astutamente"
"shrewdness","shrewdness"
"significant","significativa"
"significance","significado"
"signify","significar"
"simple","simples"
"simplicity","simplicidade"
"simplified","simplificada"
"simplify","simplificar"
"sincere","sincero"
"sincerely","sinceramente"
"sincerity","sinceridade"
"sincerity","sinceridade"
"skill","habilidade"
"skilled","qualificados"
"skillful","hábil"
"skillful","hábil"
"skillfully","habilmente"
"sleek","elegante"
"slender","delgado"
"slim","Magro"
"slim","Magro"
"smart","inteligente"
"smart","inteligente"
"smarter","mais inteligente"
"smartest","mais inteligente"
"smartly","inteligentemente"
"smile","sorriso"
"smile","sorriso"
"smiling","sorrindo"
"smilingly","sorrindo"
"smitten","ferido"
"smooth","suave"
"sociable","Sociável"
"soft-spoken","fala mansa"
"soften","amaciar"
"soften","amaciar"
"soften","amaciar"
"solace","solace"
"solicitous","solícito"
"solicitously","solicitamente"
"solicitude","solicitude"
"solid","sólida"
"solid","sólida"
"solidarity","solidariedade"
"solidarity","solidariedade"
"soothe","acalmar"
"soothingly","suavemente"
"sophisticated","sofisticado"
"sound","som"
"soundness","solidez"
"spacious","espaçoso"
"spare","reposição"
"sparing","sparing"
"sparingly","com moderação"
"sparkle","brilho"
"sparkling","espumante"
"special","especial"
"spectacular","espetacular"
"spectacularly","espetacularmente"
"speedy","speedy"
"spellbind","spellbind"
"spellbinding","fascinante"
"spellbindingly","spellbindingly"
"spellbound","enfeitiçada"
"spirit","espírito"
"spirit","espírito"
"spirited","espirituoso"
"spiritual","espiritual"
"spiritual","espiritual"
"splendid","esplêndido"
"splendidly","esplendidamente"
"splendor","esplendor"
"spotless","impecável"
"sprightly","vivaz"
"spur","espora"
"squarely","esquadria"
"stability","estabilidade"
"stability","estabilidade"
"stabilize","estabilizar"
"stable","estável"
"stable","estável"
"stainless","inoxidável"
"stand","ficar"
"star","estrela"
"star","estrela"
"stars","estrelas"
"stars","estrelas"
"stately","imponente"
"statuesque","escultural"
"staunch","acérrimo"
"staunchly","ferrenhamente"
"staunchness","firmeza"
"steadfast","firme"
"steadfastly","firmemente"
"steadfastness","firmeza"
"steadiness","estabilidade"
"steady","estável"
"stellar","estelar"
"stellarly","stellarly"
"stimulate","estimular"
"stimulating","estimulando"
"stimulative","stimulative"
"stirring","agitação"
"stirringly","convincentemente"
"stood","se"
"straight","reta"
"straightforward","simples"
"streamlined","simplificada"
"stride","stride"
"stride","stride"
"strides","avanços"
"strides","avanços"
"striking","impressionante"
"strikingly","contundentemente"
"striving","esforçando-se"
"striving","esforçando-se"
"strong","forte"
"studious","estudioso"
"studiously","studiously"
"stunned","atordoado"
"stunning","deslumbrante"
"stunningly","incrivelmente"
"stupendous","estupendo"
"stupendously","stupendously"
"sturdy","resistente"
"stylish","elegante"
"stylishly","elegantemente"
"suave","suave"
"sublime","sublime"
"subscribe","subscrever"
"substantial","substancial"
"substantially","substancialmente"
"substantive","substantiva"
"subtle","sutil"
"succeed","sucesso"
"success","sucesso"
"success","sucesso"
"successful","sucesso"
"successfully","com sucesso"
"suffice","suficiente"
"sufficient","suficiente"
"sufficiently","suficientemente"
"suggest","sugerem"
"suggestions","sugestões"
"suggestions","sugestões"
"suit","terno"
"suitable","adequado"
"sumptuous","suntuoso"
"sumptuously","suntuosamente"
"sumptuousness","suntuosidade"
"sunny","ensolarado"
"super","Super"
"superb","superb"
"superbly","soberbamente"
"superior","superiores"
"superlative","superlativo"
"support","apoio"
"support","apoio"
"support","apoio"
"supporter","supporter"
"supporter","supporter"
"supportive","apoio"
"supportive","apoio"
"supreme","suprema"
"supremely","supremamente"
"supurb","supurb"
"supurbly","supurbly"
"sure","Certifique-se"
"surely","certamente"
"surge","aumento"
"surging","afluência"
"surmise","conjecturar"
"surmount","superar"
"surpass","superar"
"survival","sobrevivência"
"survive","sobreviver"
"survivor","sobrevivente"
"sustainability","sustentabilidade"
"sustainability","sustentabilidade"
"sustainable","sustentável"
"sustainable","sustentável"
"sustained","sustentado"
"sweeping","varrição"
"sweet","doce"
"sweeten","adoçar"
"sweetheart","querida"
"sweetly","docemente"
"sweetness","doçura"
"swift","swift"
"swiftness","rapidez"
"sworn","jurado"
"tact","tato"
"talent","talento"
"talent","talento"
"talented","talentosa"
"tantalize","atormentar"
"tantalizing","tentadora"
"tantalizingly","tentadoramente"
"taste","gosto"
"temperance","temperança"
"temperate","temperado"
"tempt","tentá"
"tempting","tentador"
"temptingly","temptingly"
"tenacious","tenaz"
"tenaciously","tenazmente"
"tenacity","tenacidade"
"tender","concurso"
"tenderly","ternamente"
"tenderness","ternura"
"terrific","fantástico"
"terrific","fantástico"
"terrifically","terrivelmente"
"terrified","aterrorizada"
"terrify","aterrorizar"
"terrifying","aterrorizante"
"terrifying","aterrorizante"
"terrifyingly","terrifyingly"
"thank","obrigado"
"thankful","grato"
"thankfully","felizmente"
"thinkable","pensável"
"thinkable","pensável"
"thorough","minuciosa"
"thoughtful","pensativo"
"thoughtfully","pensativo"
"thoughtfulness","reflexão"
"thrift","parcimônia"
"thrifty","parcimonioso"
"thrill","emoção"
"thrill","emoção"
"thrilling","emocionante"
"thrillingly","thrillingly"
"thrills","emoções"
"thrive","prosperar"
"thriving","próspera"
"tickle","cócegas"
"tidy","arrumado"
"time-honored","honrada"
"timely","oportuna"
"tingle","formigamento"
"titillate","excitar"
"titillating","excitante"
"titillatingly","titillatingly"
"toast","brinde"
"togetherness","União"
"tolerable","tolerável"
"tolerably","tolerably"
"tolerance","tolerância"
"tolerance","tolerância"
"tolerant","tolerante"
"tolerantly","tolerantly"
"tolerate","toleram"
"toleration","tolerância"
"top","topo"
"torrid","tórrido"
"torridly","torridly"
"tradition","tradição"
"traditional","tradicional"
"tranquil","tranquilo"
"tranquility","tranquilidade"
"tranquility","tranquilidade"
"treasure","tesouro"
"treat","tratar"
"tremendous","tremenda"
"tremendously","tremendamente"
"trendy","trendy"
"trepidation","trepidação"
"tribute","homenagem"
"trim","aparar"
"triumph","triunfo"
"triumph","triunfo"
"triumphal","triunfal"
"triumphant","triunfante"
"triumphant","triunfante"
"triumphantly","triunfalmente"
"truculent","truculento"
"truculently","truculenta"
"true","verdade"
"truly","verdadeiramente"
"trump","trunfo"
"trumpet","trombeta"
"trust","confiança"
"trust","confiança"
"trust","confiança"
"trusting","confiante"
"trustingly","trustingly"
"trustworthiness","confiabilidade"
"trustworthy","confiável"
"truth","verdade"
"truthful","veraz"
"truthfully","sinceramente"
"truthfulness","veracidade"
"twinkly","twinkly"
"ultimate","ultimate"
"ultimately","em última análise, "
"ultra","ultra-"
"unabashed","ousado"
"unabashedly","descaradamente"
"unanimous","unânime"
"unassailable","inatacável"
"unassailable","inatacável"
"unbiased","imparcial"
"unbosom","unbosom"
"unbound","desvinculado"
"unbroken","ininterrupta"
"uncommon","incomum"
"uncommonly","uncommonly"
"unconcerned","despreocupado"
"unconditional","incondicional"
"unconventional","não convencional"
"undaunted","destemido"
"understand","compreender"
"understandable","compreensível"
"understanding","compreensão"
"understanding","compreensão"
"understood","entendido"
"understate","subestimar"
"understated","discreto"
"understatedly","understatedly"
"undisputable","indiscutível"
"undisputably","undisputably"
"undisputed","indiscutível"
"undoubted","indubitável"
"undoubtedly","sem dúvida, "
"unencumbered","desembaraçadas"
"unequivocal","inequívoco"
"unequivocal","inequívoco"
"unequivocally","inequivocamente"
"unfazed","imperturbável"
"unfettered","sem restrições"
"unforgettable","inesquecível"
"uniform","uniforme"
"uniformly","uniformemente"
"unique","único"
"unity","unidade"
"unity","unidade"
"universal","universal"
"unlimited","ilimitada"
"unparalleled","incomparável"
"unpretentious","despretensioso"
"unquestionable","inquestionável"
"unquestionably","inquestionavelmente"
"unrestricted","irrestrito"
"unscathed","ileso"
"unselfish","altruísta"
